,Date,Favored Team,Underdog Team,Favored Spread,Predicted Outcome,Confidence,Vig,Over Under,Predicted Total,Over Under Vig,Over Under Bet To Take,Over Under Conf,Spread Bet To Take,Half Kelly,Quarter Kelly,Over Under H Kelly,Final Score,Spread Cover,Over Cover
263,12/15/2021,Oregon,Portland,-17.0,Oregon Wins By 11.5,50.35%,-115,140.5,139.5,-110.0,Under 140.5,56.35%,Portland +17.0,-3.%,-1.%,1.6%,96-71,0.0,0.0
264,12/15/2021,VCU,Florida Atlantic,-10.0,VCU Wins By 7.5,55.25%,-115,133.0,126.8,-110.0,Under 133.0,56.35%,Florida Atlantic +10.0,1.9%,0.8%,1.6%,66-46,0.0,1.0
265,12/15/2021,Missouri State,South Dakota State,-4.0,Missouri State Wins By 3.6,55.25%,-110,156.0,154.2,-110.0,Under 156.0,56.35%,South Dakota State +4.0,3.0%,1.5%,1.6%,75-63,0.0,1.0
266,12/15/2021,Mississippi,Middle Tennessee,-11.5,Mississippi Wins By 6.4,55.25%,-105,134.5,139.8,-110.0,Over 134.5,56.35%,Middle Tennessee +11.5,4.1%,2.1%,1.6%,62-52,1.0,0.0
267,12/15/2021,Abilene Christian,Cal St. Bakersfield,-8.0,Abilene Christian Wins By 10.9,57.32%,-110,129.5,140.3,-110.0,Over 129.5,53.78%,Abilene Christian -8.0,5.2%,2.6%,1.6%,69-59,1.0,0.0
268,12/15/2021,Texas State,Lamar,-14.0,Texas State Wins By 15.6,51.42%,-105,132.0,131.5,-110.0,Under 132.0,56.35%,Texas State -14.0,0.2%,0.1%,1.6%,67-47,1.0,1.0
269,12/15/2021,Jacksonville State,FIU,-6.0,Jacksonville State Wins By 7.0,55.25%,-110,135.0,147.2,-110.0,Over 135.0,56.35%,Jacksonville State -6.0,3.0%,1.5%,1.6%,66-59,1.0,0.0
270,12/15/2021,Campbell,Georgia Southern,-6.0,Campbell Wins By 6.0,57.32%,-110,122.0,126.1,-110.0,Over 122.0,53.78%,Georgia Southern +6.0,5.2%,2.6%,1.6%,66-69,1.0,1.0
271,12/15/2021,Southern Illinois,Southeast Missouri State,-13.0,Southern Illinois Wins By 8.0,51.42%,-105,134.0,129.8,-105.0,Under 134.0,56.35%,Southeast Missouri State +13.0,0.2%,0.1%,2.7%,80-55,0.0,0.0
272,12/15/2021,Georgetown,Howard,-10.5,Georgetown Wins By 7.4,51.42%,-110,156.0,153.6,-110.0,Under 156.0,56.35%,Howard +10.5,-1.%,-0.%,1.6%,85-73,0.0,0.0
273,12/15/2021,UC San Diego,Denver,-3.5,UC San Diego Wins By 2.4,51.42%,-110,131.5,133.4,-120.0,Over 131.5,54.06%,Denver +3.5,-1.%,-0.%,-0.%,56-64,1.0,0.0
274,12/15/2021,South Dakota,Bellarmine,-1.0,South Dakota Wins By 3.1,51.42%,-110,137.0,129.6,-110.0,Under 137.0,56.35%,South Dakota -1.0,-1.%,-0.%,1.6%,78-64,1.0,0.0
275,12/14/2021,Houston,Louisiana Lafayette,-23.5,Houston Wins By 24.8,50.35%,-110,139.5,143.2,-110.0,Over 139.5,56.35%,Houston -23.5,-2.%,-1.%,1.6%,71-56,0.0,0.0
276,12/14/2021,Texas,Arkansas Pine Bluff,-35.5,Texas Wins By 29.6,50.35%,-110,134.5,134.0,100.0,Under 134.5,56.35%,Arkansas Pine Bluff +35.5,-2.%,-1.%,3.9%,63-31,1.0,1.0
277,12/14/2021,Alabama,Memphis,-3.5,Alabama Wins By 1.7,50.35%,-110,154.5,148.3,-110.0,Under 154.5,54.06%,Memphis +3.5,-2.%,-1.%,1.6%,78-92,1.0,0.0
278,12/14/2021,Duke,South Carolina State,-36.5,Duke Wins By 27.9,50.35%,-110,150.5,149.0,-110.0,Under 150.5,56.35%,South Carolina State +36.5,-2.%,-1.%,1.6%,103-62,0.0,0.0
279,12/14/2021,Auburn,North Alabama,-29.0,Auburn Wins By 25.1,57.32%,-110,144.0,149.5,-110.0,Over 144.0,56.35%,North Alabama +29.0,5.2%,2.6%,1.6%,70-44,1.0,0.0
280,12/14/2021,Tennessee,USC Upstate,-35.5,Tennessee Wins By 27.0,50.35%,-110,136.5,137.9,-110.0,Over 136.5,56.35%,USC Upstate +35.5,-2.%,-1.%,1.6%,96-52,0.0,1.0
281,12/14/2021,Texas Tech,Arkansas State,-23.5,Texas Tech Wins By 18.5,50.35%,-110,141.5,138.3,-110.0,Under 141.5,56.35%,Arkansas State +23.5,-2.%,-1.%,1.6%,75-62,1.0,1.0
282,12/14/2021,North Carolina,Furman,-10.5,North Carolina Wins By 9.9,51.42%,-105,156.0,156.4,-110.0,Over 156.0,56.35%,Furman +10.5,0.2%,0.1%,1.6%,74-61,0.0,0.0
283,12/14/2021,Mississippi State,Georgia State,-10.0,Mississippi State Wins By 9.8,51.42%,-110,142.5,139.4,-115.0,Under 142.5,56.35%,Georgia State +10.0,-1.%,-0.%,0.4%,79-50,0.0,1.0
284,12/14/2021,UAB,Grambling State,-28.0,UAB Wins By 21.9,50.35%,-110,136.5,134.8,-115.0,Under 136.5,56.35%,Grambling State +28.0,-2.%,-1.%,0.4%,79-61,1.0,0.0
285,12/14/2021,Clemson,Miami OH,-8.0,Clemson Wins By 7.3,55.25%,-115,135.0,140.9,-120.0,Over 135.0,56.35%,Miami OH +8.0,1.9%,0.8%,-0.%,89-76,0.0,1.0
286,12/14/2021,Cincinnati,Florida A&M,-20.0,Cincinnati Wins By 15.8,51.42%,-110,129.0,133.8,-110.0,Over 129.0,56.35%,Florida A&M +20.0,-1.%,-0.%,1.6%,77-50,0.0,0.0
287,12/14/2021,Boise State,Santa Clara,-7.5,Boise State Wins By 5.0,51.42%,-110,137.5,136.3,-110.0,Under 137.5,56.35%,Santa Clara +7.5,-1.%,-0.%,1.6%,72-60,0.0,1.0
288,12/14/2021,Minnesota,Texas A&M Corpus Chris,-15.0,Minnesota Wins By 15.4,50.35%,-110,143.5,145.7,-110.0,Over 143.5,56.35%,Minnesota -15.0,-2.%,-1.%,1.6%,79-71,0.0,1.0
289,12/14/2021,Creighton,Arizona State,-7.0,Creighton Wins By 7.4,55.25%,-110,135.0,133.5,-110.0,Under 135.0,56.35%,Creighton -7.0,3.0%,1.5%,1.6%,57-58,0.0,1.0
290,12/14/2021,North Texas,Sam Houston State,-11.0,North Texas Wins By 9.0,51.42%,-110,122.0,116.3,100.0,Under 122.0,56.35%,Sam Houston State +11.0,-1.%,-0.%,3.9%,65-55,1.0,1.0
291,12/14/2021,DePaul,Illinois Chicago,-10.0,DePaul Wins By 7.0,51.42%,-110,143.0,139.6,-110.0,Under 143.0,54.06%,Illinois Chicago +10.0,-1.%,-0.%,1.6%,72-66,1.0,1.0
292,12/14/2021,Towson,UNC Greensboro,-6.5,Towson Wins By 9.0,51.42%,-110,127.0,130.7,-110.0,Over 127.0,56.35%,Towson -6.5,-1.%,-0.%,1.6%,74-64,1.0,1.0
293,12/14/2021,South Alabama,Tarleton State,-6.5,South Alabama Wins By 7.1,55.25%,-110,124.5,134.1,-110.0,Over 124.5,53.78%,South Alabama -6.5,3.0%,1.5%,1.6%,69-62,1.0,1.0
294,12/14/2021,Stony Brook,Central Connecticut,-13.5,Stony Brook Wins By 12.4,51.42%,-110,137.0,136.8,-110.0,Under 137.0,56.35%,Central Connecticut +13.5,-1.%,-0.%,1.6%,87-67,0.0,0.0
295,12/14/2021,Texas Southern,UT Rio Grande Valley,-2.0,Texas Southern Wins By 2.1,51.42%,-110,148.0,137.7,-110.0,Under 148.0,54.06%,Texas Southern -2.0,-1.%,-0.%,1.6%,70-60,1.0,1.0
296,12/14/2021,Drexel,Coppin State,-12.0,Drexel Wins By 9.3,51.42%,-115,151.0,149.6,-110.0,Under 151.0,56.35%,Coppin State +12.0,-2.%,-1.%,1.6%,76-69,1.0,1.0
297,12/14/2021,Oregon State,UC Davis,-6.0,Oregon State Wins By 3.0,51.42%,-110,135.5,140.4,-110.0,Over 135.5,56.35%,UC Davis +6.0,-1.%,-0.%,1.6%,64-71,1.0,0.0
298,12/14/2021,UNC Asheville,Tennessee Martin,-3.5,UNC Asheville Wins By 3.7,51.42%,-110,144.5,140.6,-110.0,Under 144.5,54.06%,UNC Asheville -3.5,-1.%,-0.%,1.6%,68-79,0.0,0.0
299,12/14/2021,Troy,Alabama A&M,-11.0,Troy Wins By 8.3,51.42%,-110,129.5,136.0,-110.0,Over 129.5,56.35%,Alabama A&M +11.0,-1.%,-0.%,1.6%,66-57,1.0,0.0
300,12/14/2021,South Florida,Austin Peay,-7.0,South Florida Wins By 3.2,51.42%,-115,128.5,134.2,-110.0,Over 128.5,56.35%,Austin Peay +7.0,-2.%,-1.%,1.6%,60-51,0.0,0.0
301,12/14/2021,Hartford,St. Francis PA,-2.0,Hartford Wins By 1.9,51.42%,-115,147.5,151.1,-105.0,Over 147.5,56.35%,St. Francis PA +2.0,-2.%,-1.%,2.7%,66-81,1.0,0.0
302,12/13/2021,Oklahoma State,Cleveland State,-12.5,Oklahoma State Wins By 9.4,50.35%,-115,134.0,139.6,-110.0,Over 134.0,56.35%,Cleveland State +12.5,-3.%,-1.%,1.6%,98-93,1.0,1.0
303,12/13/2021,Rhode Island,Milwaukee,-7.5,Rhode Island Wins By 7.9,51.42%,-110,129.5,130.2,-110.0,Over 129.5,54.06%,Rhode Island -7.5,-1.%,-0.%,1.6%,82-58,1.0,1.0
304,12/13/2021,Boston College,Albany,-16.0,Boston College Wins By 14.0,51.42%,-110,125.0,128.5,-110.0,Over 125.0,56.35%,Albany +16.0,-1.%,-0.%,1.6%,57-61,1.0,0.0
305,12/13/2021,Princeton,UMBC,-6.0,Princeton Wins By 8.1,51.42%,-110,152.5,157.4,-110.0,Over 152.5,56.35%,Princeton -6.0,-1.%,-0.%,1.6%,89-77,1.0,1.0
306,12/13/2021,North Dakota State,Indiana State,-3.5,North Dakota State Wins By 2.5,55.25%,-110,142.0,136.4,-110.0,Under 142.0,56.35%,Indiana State +3.5,3.0%,1.5%,1.6%,77-70,0.0,0.0
307,12/13/2021,Portland,Cal Poly,-5.0,Portland Wins By 4.8,51.42%,-110,131.0,133.2,-110.0,Over 131.0,56.35%,Cal Poly +5.0,-1.%,-0.%,1.6%,78-77,1.0,1.0
308,12/13/2021,Sacred Heart,Columbia,-3.0,Sacred Heart Wins By 5.6,51.42%,-115,139.5,137.9,-110.0,Under 139.5,54.06%,Sacred Heart -3.0,-2.%,-1.%,1.6%,79-69,1.0,0.0
309,12/12/2021,Purdue,North Carolina State,-14.5,Purdue Wins By 12.9,55.25%,-115,144.0,151.0,-120.0,Over 144.0,54.76%,North Carolina State +14.5,1.9%,0.8%,-0.%,82-72,1.0,1.0
310,12/12/2021,Baylor,Villanova,-4.5,Baylor Wins By 5.0,55.25%,-110,136.5,134.4,-110.0,Under 136.5,56.35%,Baylor -4.5,3.0%,1.5%,1.6%,57-36,1.0,1.0
311,12/12/2021,USC,Long Beach State,-23.5,USC Wins By 24.7,50.35%,-120,145.5,139.7,-110.0,Under 145.5,56.35%,USC -23.5,-4.%,-2.%,1.6%,73-62,0.0,1.0
312,12/12/2021,Florida,Maryland,-5.5,Florida Wins By 6.3,55.25%,-105,132.5,130.8,-110.0,Under 132.5,54.76%,Florida -5.5,4.1%,2.1%,1.6%,68-70,0.0,0.0
313,12/12/2021,Virginia Tech,Dayton,-2.0,Virginia Tech Wins By 3.6,50.35%,-120,127.0,128.1,-110.0,Over 127.0,54.06%,Virginia Tech -2.0,-4.%,-2.%,1.6%,57-62,0.0,0.0
314,12/12/2021,Iona,Yale,-5.0,Iona Wins By 4.4,55.25%,-110,143.0,146.1,-110.0,Over 143.0,54.76%,Yale +5.0,3.0%,1.5%,1.6%,91-77,0.0,1.0
315,12/12/2021,Kansas State,Green Bay,-18.5,Kansas State Wins By 15.9,51.42%,-105,126.5,128.2,-105.0,Over 126.5,56.35%,Green Bay +18.5,0.2%,0.1%,2.7%,82-64,1.0,1.0
316,12/12/2021,Stanford,Oregon,-1.5,Stanford Wins By 1.6,55.25%,-105,132.5,131.4,-110.0,Under 132.5,56.35%,Stanford -1.5,4.1%,2.1%,1.6%,72-69,1.0,0.0
317,12/12/2021,UC Riverside,Cal Baptist,-5.0,UC Riverside Wins By 6.5,55.25%,-105,134.0,126.2,100.0,Under 134.0,56.35%,UC Riverside -5.0,4.1%,2.1%,3.9%,70-54,1.0,1.0
318,12/12/2021,Navy,Marist,-3.0,Navy Wins By 2.2,51.42%,-105,125.5,133.6,-115.0,Over 125.5,54.06%,Marist +3.0,0.2%,0.1%,0.4%,67-61,0.0,1.0
319,12/12/2021,Davidson,Northeastern,-3.5,Northeastern Wins By 1.3,51.42%,-110,131.0,138.0,-105.0,Over 131.0,56.35%,Northeastern +3.5,-1.%,-0.%,2.7%,79-69,0.0,1.0
320,12/12/2021,Akron,Florida A&M,-13.5,Akron Wins By 10.0,51.42%,-110,128.5,135.9,-115.0,Over 128.5,53.78%,Florida A&M +13.5,-1.%,-0.%,0.4%,73-66,1.0,1.0
321,12/12/2021,New Mexico,UTEP,-3.0,New Mexico Wins By 3.4,51.42%,-110,147.5,146.2,-120.0,Under 147.5,56.35%,New Mexico -3.0,-1.%,-0.%,-0.%,69-77,0.0,1.0
322,12/12/2021,Seattle,UC San Diego,-4.0,Seattle Wins By 5.7,51.42%,-105,142.0,139.4,-115.0,Under 142.0,56.35%,Seattle -4.0,0.2%,0.1%,0.4%,73-51,1.0,1.0
323,12/11/2021,Kansas,Missouri,-23.0,Kansas Wins By 25.5,50.35%,-110,142.0,137.3,-110.0,Under 142.0,56.35%,Kansas -23.0,-2.%,-1.%,1.6%,102-65,1.0,0.0
324,12/11/2021,Alabama,Houston,-3.0,Alabama Wins By 1.6,55.25%,-110,146.5,142.5,-110.0,Under 146.5,56.35%,Houston +3.0,3.0%,1.5%,1.6%,83-82,1.0,0.0
325,12/11/2021,Michigan State,Penn State,-9.5,Michigan State Wins By 9.5,55.25%,-110,129.0,131.8,-110.0,Over 129.0,56.35%,Penn State +9.5,3.0%,1.5%,1.6%,80-64,0.0,1.0
326,12/11/2021,Michigan,Minnesota,-13.5,Michigan Wins By 8.7,55.25%,-110,134.5,136.1,-110.0,Over 134.5,56.35%,Minnesota +13.5,3.0%,1.5%,1.6%,65-75,1.0,1.0
327,12/11/2021,Arizona,Illinois,-2.5,Illinois Wins By 2.0,55.25%,-110,157.0,151.0,-110.0,Under 157.0,56.35%,Illinois +2.5,3.0%,1.5%,1.6%,83-79,0.0,0.0
328,12/11/2021,Tennessee,UNC Greensboro,-21.5,Tennessee Wins By 14.7,50.35%,-105,128.5,135.5,-115.0,Over 128.5,56.35%,UNC Greensboro +21.5,-0.%,-0.%,0.4%,76-36,0.0,0.0
329,12/11/2021,Xavier,Cincinnati,-7.0,Xavier Wins By 7.2,55.25%,-110,135.5,137.9,100.0,Over 135.5,56.35%,Xavier -7.0,3.0%,1.5%,3.9%,83-63,1.0,1.0
330,12/11/2021,Kentucky,Notre Dame,-4.5,Kentucky Wins By 2.9,50.35%,-110,142.5,135.2,-110.0,Under 142.5,54.06%,Notre Dame +4.5,-2.%,-1.%,1.6%,62-66,1.0,1.0
331,12/11/2021,North Carolina,Elon,-21.0,North Carolina Wins By 20.5,50.35%,-110,151.0,146.7,100.0,Under 151.0,56.35%,Elon +21.0,-2.%,-1.%,3.9%,80-63,1.0,1.0
332,12/11/2021,Arkansas,Oklahoma,-1.0,Oklahoma Wins By 1.6,55.25%,-110,143.5,138.7,-105.0,Under 143.5,54.76%,Oklahoma +1.0,3.0%,1.5%,2.7%,66-88,1.0,0.0
333,12/11/2021,Providence,Central Connecticut,-27.0,Providence Wins By 23.5,50.35%,-110,133.5,132.3,-110.0,Under 133.5,56.35%,Central Connecticut +27.0,-2.%,-1.%,1.6%,68-53,1.0,1.0
334,12/11/2021,Mississippi State,Colorado State,-1.0,Colorado State Wins By 2.6,55.25%,-110,143.5,128.3,-110.0,Under 143.5,54.76%,Colorado State +1.0,3.0%,1.5%,1.6%,63-66,1.0,1.0
335,12/11/2021,Utah State,New Orleans,-20.5,Utah State Wins By 16.2,50.35%,-115,150.0,144.2,-120.0,Under 150.0,56.35%,New Orleans +20.5,-3.%,-1.%,-0.%,82-50,0.0,1.0
336,12/11/2021,UCF,North Carolina A&T,-17.5,UCF Wins By 16.8,50.35%,-110,140.0,138.1,-105.0,Under 140.0,56.35%,North Carolina A&T +17.5,-2.%,-1.%,2.7%,83-68,1.0,0.0
337,12/11/2021,Saint Mary's,UC Santa Barbara,-9.0,Saint Mary's Wins By 7.4,55.25%,-105,126.0,134.9,-120.0,Over 126.0,56.35%,UC Santa Barbara +9.0,4.1%,2.1%,-0.%,80-59,0.0,1.0
338,12/11/2021,Clemson,Drake,-2.5,Clemson Wins By 2.3,55.25%,-110,134.5,137.7,-110.0,Over 134.5,54.76%,Drake +2.5,3.0%,1.5%,1.6%,90-80,0.0,1.0
339,12/11/2021,Richmond,Toledo,-9.0,Richmond Wins By 7.4,55.25%,-120,148.0,138.8,-105.0,Under 148.0,56.35%,Toledo +9.0,0.8%,0.4%,2.7%,72-69,1.0,1.0
340,12/11/2021,Ohio,Stetson,-7.5,Ohio Wins By 8.4,50.35%,-110,139.5,131.7,-105.0,Under 139.5,54.06%,Ohio -7.5,-2.%,-1.%,2.7%,55-45,1.0,1.0
341,12/11/2021,California,Santa Clara,-1.0,Santa Clara Wins By 1.8,51.42%,-115,139.0,136.6,-120.0,Under 139.0,54.06%,Santa Clara +1.0,-2.%,-1.%,-0.%,72-60,0.0,1.0
342,12/11/2021,VCU,Old Dominion,-5.5,VCU Wins By 4.1,51.42%,-110,117.5,127.7,-110.0,Over 117.5,53.78%,Old Dominion +5.5,-1.%,-0.%,1.6%,75-66,0.0,1.0
343,12/11/2021,Missouri State,Oral Roberts,-7.0,Missouri State Wins By 9.3,51.42%,-115,151.0,145.8,-115.0,Under 151.0,56.35%,Missouri State -7.0,-2.%,-1.%,0.4%,69-60,1.0,1.0
344,12/11/2021,Mississippi,Western Kentucky,-5.5,Mississippi Wins By 5.1,55.25%,-110,137.0,142.4,-105.0,Over 137.0,54.76%,Western Kentucky +5.5,3.0%,1.5%,2.7%,48-71,1.0,0.0
345,12/11/2021,Fresno State,UC Irvine,-2.0,Fresno State Wins By 3.7,55.25%,-115,122.0,119.3,-110.0,Under 122.0,56.35%,Fresno State -2.0,1.9%,0.8%,1.6%,63-55,1.0,1.0
346,12/11/2021,Utah,Manhattan,-16.0,Utah Wins By 11.6,51.42%,-105,137.5,135.3,-110.0,Under 137.5,56.35%,Manhattan +16.0,0.2%,0.1%,1.6%,96-62,0.0,0.0
347,12/11/2021,North Texas,Massachusetts,-5.0,North Texas Wins By 4.2,55.25%,-110,135.0,140.5,-110.0,Over 135.0,54.76%,Massachusetts +5.0,3.0%,1.5%,1.6%,66-57,0.0,0.0
348,12/11/2021,Towson,Coppin State,-9.0,Towson Wins By 8.4,51.42%,-110,140.5,138.9,100.0,Under 140.5,54.06%,Coppin State +9.0,-1.%,-0.%,3.9%,89-75,0.0,0.0
349,12/11/2021,Butler,Eastern Illinois,-22.0,Butler Wins By 19.6,57.32%,-105,121.5,119.1,-115.0,Under 121.5,56.35%,Eastern Illinois +22.0,6.3%,3.1%,0.4%,66-54,1.0,1.0
350,12/11/2021,Eastern Kentucky,Marshall,-1.5,Eastern Kentucky Wins By 4.5,51.42%,-110,169.0,167.3,-110.0,Under 169.0,56.35%,Eastern Kentucky -1.5,-1.%,-0.%,1.6%,69-80,0.0,1.0
351,12/11/2021,Abilene Christian,Drexel,-4.0,Abilene Christian Wins By 6.6,57.32%,-110,137.0,152.7,-105.0,Over 137.0,56.35%,Abilene Christian -4.0,5.2%,2.6%,2.7%,73-56,1.0,0.0
352,12/11/2021,James Madison,Radford,-9.5,James Madison Wins By 10.4,51.42%,-115,134.5,129.4,-110.0,Under 134.5,56.35%,James Madison -9.5,-2.%,-1.%,1.6%,79-70,0.0,0.0
353,12/11/2021,Boston University,Dartmouth,-3.0,Boston University Wins By 4.5,51.42%,-105,125.5,135.4,-120.0,Over 125.5,54.06%,Boston University -3.0,0.2%,0.1%,-0.%,65-62,1.0,1.0
354,12/11/2021,Montana State,St. Thomas,-6.5,Montana State Wins By 2.7,51.42%,-110,144.5,140.3,-110.0,Under 144.5,54.06%,St. Thomas +6.5,-1.%,-0.%,1.6%,72-65,0.0,1.0
355,12/11/2021,Tulsa,Southern Illinois,-3.5,Tulsa Wins By 2.1,51.42%,-105,123.5,123.4,-110.0,Under 123.5,56.35%,Southern Illinois +3.5,0.2%,0.1%,1.6%,69-65,0.0,0.0
356,12/11/2021,Temple,Saint Joseph's,-1.5,Saint Joseph's Wins By 1.7,51.42%,-110,141.0,138.4,-115.0,Under 141.0,56.35%,Saint Joseph's +1.5,-1.%,-0.%,0.4%,49-68,1.0,1.0
357,12/11/2021,Rice,Houston Baptist,-13.0,Rice Wins By 8.4,51.42%,-110,148.0,140.9,-110.0,Under 148.0,54.06%,Houston Baptist +13.0,-1.%,-0.%,1.6%,88-73,0.0,0.0
358,12/11/2021,Stony Brook,Bryant,-2.5,Stony Brook Wins By 5.4,51.42%,-110,146.0,140.1,-115.0,Under 146.0,56.35%,Stony Brook -2.5,-1.%,-0.%,0.4%,86-78,1.0,0.0
359,12/11/2021,Middle Tennessee,Tennessee Martin,-7.5,Middle Tennessee Wins By 7.5,51.42%,-105,144.0,146.5,100.0,Over 144.0,54.06%,Tennessee Martin +7.5,0.2%,0.1%,3.9%,84-75,0.0,1.0
360,12/11/2021,Mercer,Georgia Southern,-4.5,Mercer Wins By 3.3,51.42%,-110,131.0,136.6,-110.0,Over 131.0,56.35%,Georgia Southern +4.5,-1.%,-0.%,1.6%,77-68,0.0,1.0
361,12/11/2021,Valparaiso,Charlotte,-5.0,Valparaiso Wins By 2.5,51.42%,-105,132.0,141.1,-110.0,Over 132.0,56.35%,Charlotte +5.0,0.2%,0.1%,1.6%,67-68,1.0,1.0
362,12/11/2021,Sam Houston State,UTSA,-6.5,Sam Houston State Wins By 5.2,57.32%,-110,138.0,136.3,100.0,Under 138.0,54.76%,UTSA +6.5,5.2%,2.6%,3.9%,73-78,1.0,0.0
363,12/11/2021,Arkansas State,Mississippi Valley State,-18.5,Arkansas State Wins By 14.2,51.42%,-110,147.0,142.1,-105.0,Under 147.0,54.06%,Mississippi Valley State +18.5,-1.%,-0.%,2.7%,82-77,1.0,0.0
364,12/11/2021,VMI,Gardner Webb,-3.0,VMI Wins By 3.0,51.42%,-110,144.5,151.1,-115.0,Over 144.5,56.35%,VMI -3.0,-1.%,-0.%,0.4%,64-61,1.0,0.0
365,12/11/2021,Pepperdine,Alabama State,-14.0,Pepperdine Wins By 11.6,51.42%,-110,150.0,140.3,-120.0,Under 150.0,56.35%,Alabama State +14.0,-1.%,-0.%,-0.%,79-62,0.0,1.0
366,12/11/2021,Pacific,San Jose State,-1.0,San Jose State Wins By 1.5,51.42%,-110,130.0,125.7,-105.0,Under 130.0,56.35%,San Jose State +1.0,-1.%,-0.%,2.7%,66-78,1.0,0.0
367,12/11/2021,Duquesne,New Hampshire,-4.5,Duquesne Wins By 1.0,51.42%,-115,130.5,135.8,-110.0,Over 130.5,56.35%,New Hampshire +4.5,-2.%,-1.%,1.6%,64-62,1.0,0.0
368,12/11/2021,Tennessee Tech,Troy,-2.0,Tennessee Tech Wins By 4.2,51.42%,-110,137.5,139.0,-110.0,Over 137.5,56.35%,Tennessee Tech -2.0,-1.%,-0.%,1.6%,72-75,0.0,1.0
369,12/11/2021,South Dakota,Northern Arizona,-5.0,South Dakota Wins By 6.7,51.42%,-110,135.5,133.4,-110.0,Under 135.5,56.35%,South Dakota -5.0,-1.%,-0.%,1.6%,76-71,1.0,0.0
370,12/11/2021,Portland State,Cal Poly,-5.0,Portland State Wins By 5.3,51.42%,-110,128.0,134.4,-110.0,Over 128.0,56.35%,Portland State -5.0,-1.%,-0.%,1.6%,58-61,0.0,0.0
371,12/11/2021,UNC Asheville,Western Carolina,-1.0,UNC Asheville Wins By 1.4,51.42%,-105,145.5,145.0,-110.0,Under 145.5,54.06%,UNC Asheville -1.0,0.2%,0.1%,1.6%,73-72,1.0,1.0
372,12/11/2021,Youngstown State,Canisius,-6.5,Youngstown State Wins By 7.0,51.42%,-105,145.5,144.8,-110.0,Under 145.5,56.35%,Youngstown State -6.5,0.2%,0.1%,1.6%,71-43,1.0,1.0
373,12/11/2021,Illinois State,Chicago State,-10.0,Illinois State Wins By 4.8,51.42%,-110,138.0,140.2,-110.0,Over 138.0,54.06%,Chicago State +10.0,-1.%,-0.%,1.6%,80-71,1.0,1.0
374,12/11/2021,Samford,Alabama A&M,-12.5,Samford Wins By 9.9,51.42%,-105,143.0,142.6,-105.0,Under 143.0,56.35%,Alabama A&M +12.5,0.2%,0.1%,2.7%,52-50,1.0,1.0
375,12/11/2021,Jacksonville,UNC Wilmington,-3.0,Jacksonville Wins By 5.8,51.42%,-110,130.0,134.7,-110.0,Over 130.0,56.35%,Jacksonville -3.0,-1.%,-0.%,1.6%,77-48,1.0,0.0
376,12/11/2021,Quinnipiac,Maine,-13.5,Quinnipiac Wins By 9.2,51.42%,-110,135.0,136.1,-105.0,Over 135.0,56.35%,Maine +13.5,-1.%,-0.%,2.7%,73-47,0.0,0.0
377,12/11/2021,Eastern Michigan,FIU,-1.0,Eastern Michigan Wins By 1.2,51.42%,-110,142.5,138.0,-105.0,Under 142.5,56.35%,Eastern Michigan -1.0,-1.%,-0.%,2.7%,92-88,1.0,0.0
378,12/11/2021,UT Arlington,Lamar,-7.0,UT Arlington Wins By 6.0,51.42%,-110,141.0,135.1,-110.0,Under 141.0,56.35%,Lamar +7.0,-1.%,-0.%,1.6%,56-47,0.0,1.0
379,12/11/2021,Siena,Holy Cross,-5.5,Siena Wins By 4.1,51.42%,-110,128.0,127.8,-110.0,Under 128.0,54.06%,Holy Cross +5.5,-1.%,-0.%,1.6%,72-59,0.0,0.0
380,12/11/2021,Dixie State,Denver,-5.5,Dixie State Wins By 5.4,51.42%,100,151.5,146.3,-110.0,Under 151.5,56.35%,Denver +5.5,1.4%,0.7%,1.6%,82-62,0.0,1.0
381,12/11/2021,Texas A&M Corpus Chris,Nebraska Omaha,-1.5,Texas A&M Corpus Chris Wins By 5.2,51.42%,-110,141.5,149.6,-110.0,Over 141.5,54.06%,Texas A&M Corpus Chris -1.5,-1.%,-0.%,1.6%,87-73,1.0,1.0
382,12/11/2021,North Florida,Austin Peay,-4.0,North Florida Wins By 1.3,51.42%,-110,144.5,135.4,-120.0,Under 144.5,56.35%,Austin Peay +4.0,-1.%,-0.%,-0.%,91-84,0.0,0.0
383,12/10/2021,Memphis,Murray State,-10.5,Memphis Wins By 7.5,55.25%,-105,142.0,141.7,100.0,Under 142.0,56.35%,Murray State +10.5,4.1%,2.1%,3.9%,72-74,1.0,0.0
384,12/10/2021,Boise State,Prairie View A&M,-16.0,Boise State Wins By 15.6,50.35%,-110,138.5,137.4,-110.0,Under 138.5,56.35%,Prairie View A&M +16.0,-2.%,-1.%,1.6%,97-60,0.0,0.0
385,12/10/2021,Colorado,Milwaukee,-13.5,Colorado Wins By 9.7,51.42%,-110,133.0,137.6,-120.0,Over 133.0,56.35%,Milwaukee +13.5,-1.%,-0.%,-0.%,65-54,1.0,0.0
386,12/10/2021,Furman,Appalachian State,-8.0,Furman Wins By 4.6,51.42%,-105,138.0,147.0,-110.0,Over 138.0,56.35%,Appalachian State +8.0,0.2%,0.1%,1.6%,73-65,1.0,1.0
387,12/10/2021,Vermont,Brown,-3.5,Brown Wins By 2.0,51.42%,-110,130.0,127.8,-110.0,Under 130.0,56.35%,Brown +3.5,-1.%,-0.%,1.6%,70-65,0.0,0.0
